"asset_id","filename","relative_path","category","format","dimensions","original_source","source_url","post_date_or_signal","source_context","people_shown","residential_or_commercial","service_work_shown","location","approximate_quality","possible_future_website_use","notes","duplicate_or_source_relationships","sha256"
"FB-RAW-122106157263229345","FB-RAW-625534257_122106157263229345_3065763552414393262_n.jpg","04-residential-work/installations/FB-RAW-625534257_122106157263229345_3065763552414393262_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122106157263229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","1C18325F34E14740EA277DA505BA78391A45E031EF8ADD86D58CF4278659F275"
"FB-RAW-122105561907229345","FB-RAW-626450849_122105561907229345_8045865732793628949_n.jpg","04-residential-work/maintenance/FB-RAW-626450849_122105561907229345_8045865732793628949_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122105561907229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","3F91BED7AF55C48852FC515E38EAF47FF83B8526DBF839CF221F67E3198C21A7"
"FB-RAW-122105561919229345","FB-RAW-626790196_122105561919229345_4529456082730654778_n.jpg","05-commercial-work/maintenance/FB-RAW-626790196_122105561919229345_4529456082730654778_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122105561919229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","497AF42BE15182ECAA5354F0D849820508FF58409A767DAFA0D4E07636A0F65D"
"FB-RAW-122105561937229345","FB-RAW-626807612_122105561937229345_8091688386155664839_n.jpg","05-commercial-work/maintenance/FB-RAW-626807612_122105561937229345_8091688386155664839_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122105561937229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","95B8383D82E4F3825048F383E9452835F952BE01915B9725B407B6BC7096EC15"
"FB-RAW-122105855187229345","FB-RAW-626891275_122105855187229345_1868601523890030368_n.jpg","05-commercial-work/rooftop-units/FB-RAW-626891275_122105855187229345_1868601523890030368_n.jpg","05-commercial-work / rooftop-units","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122105855187229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","58955352E1D30064B79C2040036D6CA5706F8FC7520DA8630B287625E7B4F1F6"
"FB-RAW-122105855175229345","FB-RAW-627016285_122105855175229345_2554315129121679403_n.jpg","04-residential-work/maintenance/FB-RAW-627016285_122105855175229345_2554315129121679403_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122105855175229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","AD5690443A915C979AB3E3A26246C3CA38778C1F37338A94174EBAD719E332DA"
"FB-RAW-122105829843229345","FB-RAW-627052307_122105829843229345_8399505052607657182_n.jpg","01-brand/branded-graphics/FB-RAW-627052307_122105829843229345_8399505052607657182_n.jpg","01-brand / branded-graphics","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122105829843229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","D1EA0F052FA5F7DB93A58D704748B19A97705AA7631CB3CB197FEA1A17B5232C"
"FB-RAW-122105855163229345","FB-RAW-627084717_122105855163229345_7083201617410370294_n.jpg","01-brand/branded-graphics/FB-RAW-627084717_122105855163229345_7083201617410370294_n.jpg","01-brand / branded-graphics","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122105855163229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","7AADC6EDFEA3A7ADEAB16DC21E3B1D7A069E6274B8B49EEEA312CF204BEA1E8E"
"FB-RAW-122106378531229345","FB-RAW-627188386_122106378531229345_772272561763164231_n.jpg","04-residential-work/installations/FB-RAW-627188386_122106378531229345_772272561763164231_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122106378531229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","C3C860406AA787E5A2CD56F2767965907A128099A5E74C3986BC22AFF7DFCE2C"
"FB-RAW-122106375543229345","FB-RAW-627541410_122106375543229345_7859101250177623154_n.jpg","04-residential-work/installations/FB-RAW-627541410_122106375543229345_7859101250177623154_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122106375543229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","E23A190FD905EE6222CCDEABE3243637BE600762D1873FA073EB89D8991C5EDF"
"FB-RAW-122105829855229345","FB-RAW-627857695_122105829855229345_792144247698046985_n.jpg","04-residential-work/installations/FB-RAW-627857695_122105829855229345_792144247698046985_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122105829855229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","9E42EC66BD020D93574E84E161BB4884E11D5F2B17F192D634058C9A913F6DAE"
"FB-RAW-122106378519229345","FB-RAW-628032052_122106378519229345_8900295778190038135_n.jpg","04-residential-work/installations/FB-RAW-628032052_122106378519229345_8900295778190038135_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122106378519229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Good; full-size Facebook source","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact known logo duplicate excluded.","F20E1140CB723305A865DBA25748C113B954ADF178C1DA5EE0455C3E37EAD430"
